게시물ID,제목,게시일,원래 카테고리,규칙 기반 주제 분류,URL,추출본문 문자수,본문 이미지 요소수,본문 확인
223556873446,"중계동 수학학원, 수학의기술 맞춤형 내신대비 시험지 분석",2024. 8. 22.,은행사거리점(직접 게시),시험분석·대비,https://blog.naver.com/skills_in_math2/223556873446,3805,18,추출
223554511801,2024 건국대 수시등급 건국대학교 수시컷 학종 입결 커트라인,2024. 8. 20.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223554511801,3409,7,추출
223554334560,2024 이화여대 정시등급 이화여자대학교 정시컷 학종 입결 커트라인,2024. 8. 20.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223554334560,2423,7,추출
223553133350,2024 이화여대 수시등급 이화여자대학교 수시컷 학종 입결 커트라인,2024. 8. 19.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223553133350,2958,8,추출
223549973089,2024 이화여대 수시등급 이화여자대학교 수시컷 학종 입결 커트라인,2024. 8. 16.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223549973089,4065,7,추출
223549865499,2024 서울시립대 정시등급 서울시립대학교 정시컷 학종 입결 커트라인,2024. 8. 16.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223549865499,3308,8,추출
223547814712,포항공대 학종 교과 수능최저 수시모집 2025년도 포항공과대학교 대학신입학생 입학전형(수시모집요강),2024. 8. 14.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223547814712,2737,1,추출
223546598116,카이스트 학종 교과 수능최저 정시모집 2025년도 카이스트(KAIST) 대학신입학생 입학전형(정시모집요강),2024. 8. 13.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223546598116,1465,4,추출
223546569384,"중계동 수학학원 수학의기술, 고2 선택과목 ""확률과 통계"" 2024 2학기 내신대비반 개강!",2024. 8. 13.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223546569384,844,8,추출
223546542891,카이스트 학종 교과 수능최저 정시모집 2025년도 카이스트(KAIST) 대학신입학생 입학전형(정시모집요강),2024. 8. 13.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223546542891,2935,4,추출
223545315254,카이스트 학종 교과 수능최저 수시모집 2025년도 카이스트(KAIST) 대학신입학생 입학전형(수시모집요강),2024. 8. 12.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223545315254,2040,1,추출
223545199754,2024 서울시립대 수시등급 서울시립대학교 수시컷 학종 입결 커트라인,2024. 8. 12.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223545199754,3020,12,추출
223542376186,📢중계동 수학의기술학원 은행사거리점 이번달 순공시간 TOP10 발표! 7월 학습랭킹 1위🏆가 누군데~?!,2024. 8. 9.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223542376186,1025,12,추출
223541010308,"""자유학기제 전환으로 중1 2학기 시험 시행"" 7년 만의 중1 시험 중계동 수학의기술학원과 함께♥",2024. 8. 8.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223541010308,1725,16,추출
223540932376,2024 서울시립대 수시등급 서울시립대학교 수시컷 학종 입결 커트라인,2024. 8. 8.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223540932376,3842,8,추출
223539723962,2024 한국외대 정시등급 한국외국어대학교 정시컷 학종 입결 커트라인,2024. 8. 7.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223539723962,4189,8,추출
223539633883,2024 한국외대 수시등급 한국외국어대학교 수시컷 학종 입결 커트라인,2024. 8. 7.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223539633883,2244,8,추출
223538779803,삼각산동 수학학원 성공적인 내신대비의 시작_중1 수학기술 내신대비반 개강!!],2024. 8. 6.,삼각산점 중등반,모집·개강,https://blog.naver.com/skills_in_math2/223538779803,1581,13,추출
223538420152,2024 한국외대 수시등급 한국외국어대학교 수시컷 학종 입결 커트라인,2024. 8. 6.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223538420152,2998,8,추출
223533410567,삼각산동 수학의기술학원 삼각산점 2024 1학기 기말고사 결과 공개,2024. 8. 1.,삼각산점 중등반,시험분석·대비,https://blog.naver.com/skills_in_math2/223533410567,1415,16,추출
223532985492,2024 경희대 정시등급 경희대학교 정시컷 학종 입결 커트라인,2024. 8. 1.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223532985492,4556,11,추출
223530594514,2024 경희대 수시등급 경희대학교 수시컷 학종 입결 커트라인,2024. 7. 30.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223530594514,5449,8,추출
223530537349,2024 경희대 수시등급 경희대학교 수시컷 학종 입결 커트라인,2024. 7. 30.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223530537349,2373,13,추출
223529396173,2024 중앙대 정시등급 중앙대학교 정시컷 학종 입결 커트라인,2024. 7. 29.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223529396173,4491,9,추출
223525240329,2024 중앙대 수시등급 중앙대학교 수시컷 학종 입결 커트라인,2024. 7. 25.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223525240329,3703,4,추출
223525128552,2024 중앙대 수시등급 중앙대학교 수시컷 학종 입결 커트라인,2024. 7. 25.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223525128552,5962,5,추출
223523936649,2024 서강대 정시등급 서강대학교 정시컷 학종 입결 커트라인,2024. 7. 24.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223523936649,3326,10,추출
223522811863,2024 서강대 수시등급 서강대학교 수시컷 학종 입결 커트라인,2024. 7. 23.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223522811863,3045,7,추출
223522711957,2024 서강대 수시등급 서강대학교 수시컷 학종 입결 커트라인,2024. 7. 23.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223522711957,2903,10,추출
223521476266,2024 한양대 정시등급 한양대학교 정시컷 학종 입결 커트라인,2024. 7. 22.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223521476266,4251,13,추출
223517210381,2024 한양대 수시등급 한양대학교 수시컷 학종 입결 커트라인,2024. 7. 18.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223517210381,4086,8,추출
223517098300,2024 한양대 수시등급 한양대학교 수시컷 학종 입결 커트라인,2024. 7. 18.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223517098300,4277,11,추출
223515922203,2024 성균관대 정시등급 성균관대학교 정시컷 학종 입결 커트라인,2024. 7. 17.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223515922203,2196,8,추출
223514778801,2024 성균관대 수시등급 성균관대학교 수시컷 학종 입결 커트라인,2024. 7. 16.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223514778801,2841,9,추출
223514709324,"중계동 수학학원 추천, 수학의 즐거움을 찾는 곳, ""수학의기술학원""",2024. 7. 16.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/223514709324,3500,14,추출
223514606269,2024 성균관대 수시등급 성균관대학교 수시컷 학종 입결 커트라인,2024. 7. 16.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223514606269,2102,12,추출
223513425221,2024 고려대 정시등급 고려대학교 정시컷 학종 입결 커트라인,2024. 7. 15.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223513425221,6208,10,추출
223513239434,"중계동 수학학원 수학의기술, 2024 3학년 1학기 중계중학교 중간고사 수학시험 분석하기",2024. 7. 15.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/223513239434,1379,9,추출
223511359893,중계동 수학학원 수학의기술에서 분석한 2024 상명중2-1 중간고사 수학시,2024. 7. 13.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/223511359893,1599,10,추출
223510205903,"중계동 수학학원 추천, 아이의 성향에 맞춘 지도",2024. 7. 12.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/223510205903,3666,16,추출
223510406522,중계동 수학학원 수학의기술에서 상명중학교 2024 3학년 1학기 중간고사 기출 분석하기!,2024. 7. 12.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/223510406522,1919,12,추출
223510147981,"중계동 수학학원 추천, 내 아이에게 생긴 이루 말할 수 없는 변화",2024. 7. 12.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/223510147981,3526,13,추출
223507966883,2024 고려대 수시등급 고려대학교 수시컷 학종 입결 커트라인,2024. 7. 10.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223507966883,3567,13,추출
223507776256,중계동 수학학원 수학의기술 은행사거리점의 PERFECT 한 여름방학 소식! [📢고등특강 전체 정원마감! 중등특강 마감임박!],2024. 7. 10.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223507776256,2378,30,추출
223506810715,2024 고려대 수시등급 고려대학교 수시컷 학종 입결 커트라인,2024. 7. 9.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223506810715,7307,7,추출
223506710279,2024 연세대 정시등급 연세대학교 정시컷 학종 입결 커트라인,2024. 7. 9.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223506710279,4754,11,추출
223506668323,"중계동 수학학원, 여름방학을 보람차게 해 줄, 여름방학 특강 안내! [📢고등부 특강 전체 정원마감! 중등부 특강 마감임박!]",2024. 7. 9.,은행사거리점(직접 게시),모집·개강,https://blog.naver.com/skills_in_math2/223506668323,2974,16,추출
223505491582,2024 연세대 수시등급 연세대학교 수시컷 학종 입결 커트라인,2024. 7. 8.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223505491582,4389,15,추출
223502516944,길음동 수학학원 수학의기술! 여름방학 준비 완료! 2학기를 노린다면 어서 드루와-!(친구 소개 파격 EVENT 진행 중),2024. 7. 5.,성북길음점(직접 게시),이벤트·행사,https://blog.naver.com/skills_in_math2/223502516944,3335,39,추출
223501401442,2024 3학년 1학기 중간고사 을지중학교 기출 파헤치기!,2024. 7. 4.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/223501401442,1826,13,추출
223501307938,2024 연세대 수시등급 연세대학교 수시컷 학종 입결 커트라인,2024. 7. 4.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223501307938,2914,11,추출
223501203309,2024 서울대 정시등급 서울대학교 정시컷 학종 입결 커트라인,2024. 7. 4.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223501203309,3528,9,추출
223500038511,2024 서울대 수시등급 서울대학교 수시컷 학종 입결 커트라인,2024. 7. 3.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223500038511,4424,14,추출
223499926708,[공지] [수학의기술 삼각산점 7월 수업 안내],2024. 7. 3.,삼각산점(직접 게시),수업·학습관리,https://blog.naver.com/skills_in_math2/223499926708,3113,20,추출
223497470730,"길음동 수학학원, 수학의기술 학습량(공부의습관) Best Top10",2024. 7. 1.,성북길음점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223497470730,3250,12,추출
223492200477,2024 2학년 1학기 중간고사 을지중학교 수학시험 기출분석,2024. 6. 26.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/223492200477,2030,9,추출
223490776427,"길음동 수학학원 추천, 수학의기술학원(시험 대비 현황)시험 완전 정복!!",2024. 6. 25.,성북길음점(직접 게시),시험분석·대비,https://blog.naver.com/skills_in_math2/223490776427,3168,12,추출
223483249737,"길음동 수학학원 추천, 수학의기술학원 수학 자신감 Up!! 특별한 (여름방학특강반) 수업 안내.",2024. 6. 18.,성북길음점(직접 게시),모집·개강,https://blog.naver.com/skills_in_math2/223483249737,4852,12,추출
223482283856,2024 2학년 1학기 중간고사 불암중학교 수학시험 분석,2024. 6. 17.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/223482283856,2252,15,추출
223477259378,2024 3학년 1학기 중간고사 불암중학교 수학시험 기출분석!,2024. 6. 12.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/223477259378,2462,14,추출
223477146654,세종대 학종 교과 수능최저 정시모집 2025년도 세종대학교 대학신입학생 입학전형(정시모집요강),2024. 6. 12.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223477146654,1793,8,추출
